"site_name","habitat_type","year","value","climate_variable"
"Forest Falls","Forest",1921,1537.14306640625,"ppt"
"Forest Falls","Forest",1922,1154.20202636719,"ppt"
"Forest Falls","Forest",1923,634.876037597656,"ppt"
"Forest Falls","Forest",1924,888.678039550781,"ppt"
"Forest Falls","Forest",1925,744.111022949219,"ppt"
"Forest Falls","Forest",1926,1410.59509277344,"ppt"
"Forest Falls","Forest",1927,1223.62609863281,"ppt"
"Forest Falls","Forest",1928,619.598022460938,"ppt"
"Forest Falls","Forest",1929,863.059020996094,"ppt"
"Forest Falls","Forest",1930,1231.41101074219,"ppt"
"Forest Falls","Forest",1931,1405.93200683594,"ppt"
"Forest Falls","Forest",1932,905.845031738281,"ppt"
"Forest Falls","Forest",1933,907.545043945312,"ppt"
"Forest Falls","Forest",1934,863.198059082031,"ppt"
"Forest Falls","Forest",1935,874.423034667969,"ppt"
"Forest Falls","Forest",1936,1425.26110839844,"ppt"
"Forest Falls","Forest",1937,1192.30004882812,"ppt"
"Forest Falls","Forest",1938,1686.04711914062,"ppt"
"Forest Falls","Forest",1939,789.387023925781,"ppt"
"Forest Falls","Forest",1940,1255.17602539062,"ppt"
"Forest Falls","Forest",1941,1487.00305175781,"ppt"
"Forest Falls","Forest",1942,434.397033691406,"ppt"
"Forest Falls","Forest",1943,1545.44104003906,"ppt"
"Forest Falls","Forest",1944,1085.22607421875,"ppt"
"Forest Falls","Forest",1945,1215.56201171875,"ppt"
"Forest Falls","Forest",1946,1354.09912109375,"ppt"
"Forest Falls","Forest",1947,378.231018066406,"ppt"
"Forest Falls","Forest",1948,684.424011230469,"ppt"
"Forest Falls","Forest",1949,982.657043457031,"ppt"
"Forest Falls","Forest",1950,507.018035888672,"ppt"
"Forest Falls","Forest",1951,1014.75903320312,"ppt"
"Forest Falls","Forest",1952,1183.32006835938,"ppt"
"Forest Falls","Forest",1953,305.818023681641,"ppt"
"Forest Falls","Forest",1954,1028.01110839844,"ppt"
"Forest Falls","Forest",1955,592.868041992188,"ppt"
"Forest Falls","Forest",1956,527.578002929688,"ppt"
"Forest Falls","Forest",1957,1087.81103515625,"ppt"
"Forest Falls","Forest",1958,1288.91711425781,"ppt"
"Forest Falls","Forest",1959,602.316040039062,"ppt"
"Forest Falls","Forest",1960,706.515014648438,"ppt"
"Forest Falls","Forest",1961,387.803009033203,"ppt"
"Forest Falls","Forest",1962,690.038024902344,"ppt"
"Forest Falls","Forest",1963,776.724060058594,"ppt"
"Forest Falls","Forest",1964,757.996032714844,"ppt"
"Forest Falls","Forest",1965,1627.31701660156,"ppt"
"Forest Falls","Forest",1966,1037.5,"ppt"
"Forest Falls","Forest",1967,1229.18103027344,"ppt"
"Forest Falls","Forest",1968,495.662017822266,"ppt"
"Forest Falls","Forest",1969,1862.12109375,"ppt"
"Forest Falls","Forest",1970,901.336059570312,"ppt"
"Forest Falls","Forest",1971,813.805053710938,"ppt"
"Forest Falls","Forest",1972,454.111022949219,"ppt"
"Forest Falls","Forest",1973,1029.85205078125,"ppt"
"Forest Falls","Forest",1974,836.209045410156,"ppt"
"Forest Falls","Forest",1975,800.607055664062,"ppt"
"Forest Falls","Forest",1976,1017.65106201172,"ppt"
"Forest Falls","Forest",1977,965.981018066406,"ppt"
"Forest Falls","Forest",1978,2157.94921875,"ppt"
"Forest Falls","Forest",1979,1005.46105957031,"ppt"
"Forest Falls","Forest",1980,1719.25708007812,"ppt"
"Forest Falls","Forest",1981,662.762023925781,"ppt"
"Forest Falls","Forest",1982,1855.18908691406,"ppt"
"Forest Falls","Forest",1983,2026.40808105469,"ppt"
"Forest Falls","Forest",1984,769.236022949219,"ppt"
"Forest Falls","Forest",1985,872.255065917969,"ppt"
"Forest Falls","Forest",1986,1016.64904785156,"ppt"
"Forest Falls","Forest",1987,1012.08807373047,"ppt"
"Forest Falls","Forest",1988,762.980041503906,"ppt"
"Forest Falls","Forest",1989,557.178039550781,"ppt"
"Forest Falls","Forest",1990,723.672058105469,"ppt"
"Forest Falls","Forest",1991,1152.22705078125,"ppt"
"Forest Falls","Forest",1992,1405.59509277344,"ppt"
"Forest Falls","Forest",1993,1894.0361328125,"ppt"
"Forest Falls","Forest",1994,895.864013671875,"ppt"
"Forest Falls","Forest",1995,1792.06506347656,"ppt"
"Forest Falls","Forest",1996,1328.64208984375,"ppt"
"Forest Falls","Forest",1997,914.157043457031,"ppt"
"Forest Falls","Forest",1998,1363.01110839844,"ppt"
"Forest Falls","Forest",1999,406.227020263672,"ppt"
"Forest Falls","Forest",2000,745.052062988281,"ppt"
"Forest Falls","Forest",2001,422.883026123047,"ppt"
"Forest Falls","Forest",2002,497.907012939453,"ppt"
"Forest Falls","Forest",2003,720.244018554688,"ppt"
"Forest Falls","Forest",2004,898.422058105469,"ppt"
"Forest Falls","Forest",2005,1226.08911132812,"ppt"
"Forest Falls","Forest",2006,910.274047851562,"ppt"
"Forest Falls","Forest",2007,484.375030517578,"ppt"
"Forest Falls","Forest",2008,1093.07409667969,"ppt"
"Forest Falls","Forest",2009,700.778015136719,"ppt"
"Forest Falls","Forest",2010,1916.28210449219,"ppt"
"Forest Falls","Forest",2011,770.224060058594,"ppt"
"Forest Falls","Forest",2012,503.616180419922,"ppt"
"Forest Falls","Forest",2013,363.084014892578,"ppt"
"Forest Falls","Forest",2014,735.734008789062,"ppt"
"Forest Falls","Forest",2015,447.818023681641,"ppt"
"Forest Falls","Forest",2016,762.054016113281,"ppt"
"Forest Falls","Forest",2017,586.700012207031,"ppt"
"Forest Falls","Forest",2018,660.580017089844,"ppt"
"Forest Falls","Forest",2019,1296.93005371094,"ppt"
"Forest Falls","Forest",2020,572.960876464844,"ppt"
"Forest Falls","Forest",2021,602.197265625,"ppt"
"Forest Falls","Forest",2022,464.999084472656,"ppt"
"Forest Falls","Forest",2023,1094.55297851562,"ppt"
"Forest Falls","Forest",2024,648.198181152344,"ppt"
"Forest Falls","Forest",2025,971.086975097656,"ppt"
"Harng 'Aki Preserve","Shrubland",1895,337.080017089844,"ppt"
"Harng 'Aki Preserve","Shrubland",1896,275.096008300781,"ppt"
"Harng 'Aki Preserve","Shrubland",1897,339.792022705078,"ppt"
"Harng 'Aki Preserve","Shrubland",1898,153.774002075195,"ppt"
"Harng 'Aki Preserve","Shrubland",1899,234.815017700195,"ppt"
"Harng 'Aki Preserve","Shrubland",1900,267.279998779297,"ppt"
"Harng 'Aki Preserve","Shrubland",1901,258.840026855469,"ppt"
"Harng 'Aki Preserve","Shrubland",1902,289.357025146484,"ppt"
"Harng 'Aki Preserve","Shrubland",1903,307.358001708984,"ppt"
"Harng 'Aki Preserve","Shrubland",1904,240.581008911133,"ppt"
"Harng 'Aki Preserve","Shrubland",1905,532.27001953125,"ppt"
"Harng 'Aki Preserve","Shrubland",1906,524.193054199219,"ppt"
"Harng 'Aki Preserve","Shrubland",1907,395.724029541016,"ppt"
"Harng 'Aki Preserve","Shrubland",1908,313.60302734375,"ppt"
"Harng 'Aki Preserve","Shrubland",1909,434.409027099609,"ppt"
"Harng 'Aki Preserve","Shrubland",1910,171.791015625,"ppt"
"Harng 'Aki Preserve","Shrubland",1911,366.685028076172,"ppt"
"Harng 'Aki Preserve","Shrubland",1912,304.267028808594,"ppt"
"Harng 'Aki Preserve","Shrubland",1913,294.707000732422,"ppt"
"Harng 'Aki Preserve","Shrubland",1914,485.362030029297,"ppt"
"Harng 'Aki Preserve","Shrubland",1915,518.156005859375,"ppt"
"Harng 'Aki Preserve","Shrubland",1916,515.8310546875,"ppt"
"Harng 'Aki Preserve","Shrubland",1917,207.885009765625,"ppt"
"Harng 'Aki Preserve","Shrubland",1918,422.278015136719,"ppt"
"Harng 'Aki Preserve","Shrubland",1919,301.077026367188,"ppt"
"Harng 'Aki Preserve","Shrubland",1920,406.261016845703,"ppt"
"Harng 'Aki Preserve","Shrubland",1921,585.139038085938,"ppt"
"Harng 'Aki Preserve","Shrubland",1922,441.438018798828,"ppt"
"Harng 'Aki Preserve","Shrubland",1923,299.542022705078,"ppt"
"Harng 'Aki Preserve","Shrubland",1924,291.116027832031,"ppt"
"Harng 'Aki Preserve","Shrubland",1925,299.959014892578,"ppt"
"Harng 'Aki Preserve","Shrubland",1926,449.763031005859,"ppt"
"Harng 'Aki Preserve","Shrubland",1927,537.551025390625,"ppt"
"Harng 'Aki Preserve","Shrubland",1928,245.355010986328,"ppt"
"Harng 'Aki Preserve","Shrubland",1929,187.089004516602,"ppt"
"Harng 'Aki Preserve","Shrubland",1930,450.516021728516,"ppt"
"Harng 'Aki Preserve","Shrubland",1931,480.109008789062,"ppt"
"Harng 'Aki Preserve","Shrubland",1932,371.266021728516,"ppt"
"Harng 'Aki Preserve","Shrubland",1933,274.768005371094,"ppt"
"Harng 'Aki Preserve","Shrubland",1934,271.704010009766,"ppt"
"Harng 'Aki Preserve","Shrubland",1935,305.630004882812,"ppt"
"Harng 'Aki Preserve","Shrubland",1936,511.976013183594,"ppt"
"Harng 'Aki Preserve","Shrubland",1937,464.698028564453,"ppt"
"Harng 'Aki Preserve","Shrubland",1938,521.515014648438,"ppt"
"Harng 'Aki Preserve","Shrubland",1939,391.195007324219,"ppt"
"Harng 'Aki Preserve","Shrubland",1940,459.961029052734,"ppt"
"Harng 'Aki Preserve","Shrubland",1941,611.980041503906,"ppt"
"Harng 'Aki Preserve","Shrubland",1942,203.931015014648,"ppt"
"Harng 'Aki Preserve","Shrubland",1943,534.118041992188,"ppt"
"Harng 'Aki Preserve","Shrubland",1944,373.803009033203,"ppt"
"Harng 'Aki Preserve","Shrubland",1945,349.135009765625,"ppt"
"Harng 'Aki Preserve","Shrubland",1946,297.361999511719,"ppt"
"Harng 'Aki Preserve","Shrubland",1947,126.2080078125,"ppt"
"Harng 'Aki Preserve","Shrubland",1948,206.343002319336,"ppt"
"Harng 'Aki Preserve","Shrubland",1949,240.750015258789,"ppt"
"Harng 'Aki Preserve","Shrubland",1950,197.476013183594,"ppt"
"Harng 'Aki Preserve","Shrubland",1951,320.919006347656,"ppt"
"Harng 'Aki Preserve","Shrubland",1952,488.883026123047,"ppt"
"Harng 'Aki Preserve","Shrubland",1953,148.248001098633,"ppt"
"Harng 'Aki Preserve","Shrubland",1954,376.567016601562,"ppt"
"Harng 'Aki Preserve","Shrubland",1955,241.136016845703,"ppt"
"Harng 'Aki Preserve","Shrubland",1956,206.045013427734,"ppt"
"Harng 'Aki Preserve","Shrubland",1957,373.047027587891,"ppt"
"Harng 'Aki Preserve","Shrubland",1958,402.521026611328,"ppt"
"Harng 'Aki Preserve","Shrubland",1959,184.119003295898,"ppt"
"Harng 'Aki Preserve","Shrubland",1960,234.439010620117,"ppt"
"Harng 'Aki Preserve","Shrubland",1961,129.624008178711,"ppt"
"Harng 'Aki Preserve","Shrubland",1962,241.375015258789,"ppt"
"Harng 'Aki Preserve","Shrubland",1963,353.185028076172,"ppt"
"Harng 'Aki Preserve","Shrubland",1964,212.095016479492,"ppt"
"Harng 'Aki Preserve","Shrubland",1965,464.950012207031,"ppt"
"Harng 'Aki Preserve","Shrubland",1966,297.768005371094,"ppt"
"Harng 'Aki Preserve","Shrubland",1967,321.025024414062,"ppt"
"Harng 'Aki Preserve","Shrubland",1968,176.310012817383,"ppt"
"Harng 'Aki Preserve","Shrubland",1969,587.628051757812,"ppt"
"Harng 'Aki Preserve","Shrubland",1970,312.836029052734,"ppt"
"Harng 'Aki Preserve","Shrubland",1971,193.337005615234,"ppt"
"Harng 'Aki Preserve","Shrubland",1972,131.647003173828,"ppt"
"Harng 'Aki Preserve","Shrubland",1973,304.659027099609,"ppt"
"Harng 'Aki Preserve","Shrubland",1974,276.381011962891,"ppt"
"Harng 'Aki Preserve","Shrubland",1975,203.63801574707,"ppt"
"Harng 'Aki Preserve","Shrubland",1976,306.156005859375,"ppt"
"Harng 'Aki Preserve","Shrubland",1977,314.791015625,"ppt"
"Harng 'Aki Preserve","Shrubland",1978,662.971008300781,"ppt"
"Harng 'Aki Preserve","Shrubland",1979,344.236022949219,"ppt"
"Harng 'Aki Preserve","Shrubland",1980,551.962036132812,"ppt"
"Harng 'Aki Preserve","Shrubland",1981,219.557006835938,"ppt"
"Harng 'Aki Preserve","Shrubland",1982,477.783020019531,"ppt"
"Harng 'Aki Preserve","Shrubland",1983,638.539001464844,"ppt"
"Harng 'Aki Preserve","Shrubland",1984,179.151000976562,"ppt"
"Harng 'Aki Preserve","Shrubland",1985,178.214004516602,"ppt"
"Harng 'Aki Preserve","Shrubland",1986,278.443023681641,"ppt"
"Harng 'Aki Preserve","Shrubland",1987,265.934020996094,"ppt"
"Harng 'Aki Preserve","Shrubland",1988,220.866012573242,"ppt"
"Harng 'Aki Preserve","Shrubland",1989,153.742004394531,"ppt"
"Harng 'Aki Preserve","Shrubland",1990,177.625015258789,"ppt"
"Harng 'Aki Preserve","Shrubland",1991,378.164031982422,"ppt"
"Harng 'Aki Preserve","Shrubland",1992,449.810028076172,"ppt"
"Harng 'Aki Preserve","Shrubland",1993,596.155029296875,"ppt"
"Harng 'Aki Preserve","Shrubland",1994,248.820007324219,"ppt"
"Harng 'Aki Preserve","Shrubland",1995,520.918029785156,"ppt"
"Harng 'Aki Preserve","Shrubland",1996,336.327026367188,"ppt"
"Harng 'Aki Preserve","Shrubland",1997,298.696014404297,"ppt"
"Harng 'Aki Preserve","Shrubland",1998,545.052001953125,"ppt"
"Harng 'Aki Preserve","Shrubland",1999,116.563003540039,"ppt"
"Harng 'Aki Preserve","Shrubland",2000,214.258010864258,"ppt"
"Harng 'Aki Preserve","Shrubland",2001,270.35302734375,"ppt"
"Harng 'Aki Preserve","Shrubland",2002,151.946014404297,"ppt"
"Harng 'Aki Preserve","Shrubland",2003,328.997009277344,"ppt"
"Harng 'Aki Preserve","Shrubland",2004,401.43701171875,"ppt"
"Harng 'Aki Preserve","Shrubland",2005,430.026031494141,"ppt"
"Harng 'Aki Preserve","Shrubland",2006,225.972015380859,"ppt"
"Harng 'Aki Preserve","Shrubland",2007,160.176010131836,"ppt"
"Harng 'Aki Preserve","Shrubland",2008,272.408020019531,"ppt"
"Harng 'Aki Preserve","Shrubland",2009,166.420013427734,"ppt"
"Harng 'Aki Preserve","Shrubland",2010,603.006042480469,"ppt"
"Harng 'Aki Preserve","Shrubland",2011,222.992004394531,"ppt"
"Harng 'Aki Preserve","Shrubland",2012,207.835189819336,"ppt"
"Harng 'Aki Preserve","Shrubland",2013,159.974014282227,"ppt"
"Harng 'Aki Preserve","Shrubland",2014,224.120010375977,"ppt"
"Harng 'Aki Preserve","Shrubland",2015,188.145004272461,"ppt"
"Harng 'Aki Preserve","Shrubland",2016,286.175018310547,"ppt"
"Harng 'Aki Preserve","Shrubland",2017,229.618011474609,"ppt"
"Harng 'Aki Preserve","Shrubland",2018,222.774017333984,"ppt"
"Harng 'Aki Preserve","Shrubland",2019,470.054016113281,"ppt"
"Harng 'Aki Preserve","Shrubland",2020,289.148895263672,"ppt"
"Harng 'Aki Preserve","Shrubland",2021,253.458297729492,"ppt"
"Harng 'Aki Preserve","Shrubland",2022,146.214889526367,"ppt"
"Harng 'Aki Preserve","Shrubland",2023,511.218994140625,"ppt"
"Harng 'Aki Preserve","Shrubland",2024,391.188385009766,"ppt"
"Harng 'Aki Preserve","Shrubland",2025,301.049987792969,"ppt"
"Caroline Park","Shrubland",1895,331.251007080078,"ppt"
"Caroline Park","Shrubland",1896,265.051025390625,"ppt"
"Caroline Park","Shrubland",1897,339.831024169922,"ppt"
"Caroline Park","Shrubland",1898,152.369003295898,"ppt"
"Caroline Park","Shrubland",1899,214.103012084961,"ppt"
"Caroline Park","Shrubland",1900,255.973007202148,"ppt"
"Caroline Park","Shrubland",1901,248.125015258789,"ppt"
"Caroline Park","Shrubland",1902,286.652008056641,"ppt"
"Caroline Park","Shrubland",1903,317.327026367188,"ppt"
"Caroline Park","Shrubland",1904,231.378005981445,"ppt"
"Caroline Park","Shrubland",1905,556.430053710938,"ppt"
"Caroline Park","Shrubland",1906,511.037017822266,"ppt"
"Caroline Park","Shrubland",1907,420.68603515625,"ppt"
"Caroline Park","Shrubland",1908,322.788024902344,"ppt"
"Caroline Park","Shrubland",1909,438.974029541016,"ppt"
"Caroline Park","Shrubland",1910,161.406005859375,"ppt"
"Caroline Park","Shrubland",1911,365.931030273438,"ppt"
"Caroline Park","Shrubland",1912,282.898010253906,"ppt"
"Caroline Park","Shrubland",1913,282.334014892578,"ppt"
"Caroline Park","Shrubland",1914,485.088012695312,"ppt"
"Caroline Park","Shrubland",1915,502.378021240234,"ppt"
"Caroline Park","Shrubland",1916,483.568023681641,"ppt"
"Caroline Park","Shrubland",1917,198.577011108398,"ppt"
"Caroline Park","Shrubland",1918,402.47802734375,"ppt"
"Caroline Park","Shrubland",1919,299.169006347656,"ppt"
"Caroline Park","Shrubland",1920,379.335021972656,"ppt"
"Caroline Park","Shrubland",1921,560.900024414062,"ppt"
"Caroline Park","Shrubland",1922,431.264007568359,"ppt"
"Caroline Park","Shrubland",1923,280.292022705078,"ppt"
"Caroline Park","Shrubland",1924,276.626007080078,"ppt"
"Caroline Park","Shrubland",1925,278.782012939453,"ppt"
"Caroline Park","Shrubland",1926,432.159027099609,"ppt"
"Caroline Park","Shrubland",1927,509.657012939453,"ppt"
"Caroline Park","Shrubland",1928,232.906005859375,"ppt"
"Caroline Park","Shrubland",1929,182.408004760742,"ppt"
"Caroline Park","Shrubland",1930,450.990020751953,"ppt"
"Caroline Park","Shrubland",1931,480.696014404297,"ppt"
"Caroline Park","Shrubland",1932,346.612030029297,"ppt"
"Caroline Park","Shrubland",1933,272.234008789062,"ppt"
"Caroline Park","Shrubland",1934,278.640014648438,"ppt"
"Caroline Park","Shrubland",1935,302.436004638672,"ppt"
"Caroline Park","Shrubland",1936,515.430053710938,"ppt"
"Caroline Park","Shrubland",1937,434.538024902344,"ppt"
"Caroline Park","Shrubland",1938,516.723999023438,"ppt"
"Caroline Park","Shrubland",1939,347.656005859375,"ppt"
"Caroline Park","Shrubland",1940,464.162017822266,"ppt"
"Caroline Park","Shrubland",1941,608.22802734375,"ppt"
"Caroline Park","Shrubland",1942,197.078002929688,"ppt"
"Caroline Park","Shrubland",1943,589.710021972656,"ppt"
"Caroline Park","Shrubland",1944,397.087005615234,"ppt"
"Caroline Park","Shrubland",1945,339.157012939453,"ppt"
"Caroline Park","Shrubland",1946,318.370025634766,"ppt"
"Caroline Park","Shrubland",1947,126.058006286621,"ppt"
"Caroline Park","Shrubland",1948,215.259002685547,"ppt"
"Caroline Park","Shrubland",1949,255.832015991211,"ppt"
"Caroline Park","Shrubland",1950,191.750015258789,"ppt"
"Caroline Park","Shrubland",1951,329.323028564453,"ppt"
"Caroline Park","Shrubland",1952,514.225036621094,"ppt"
"Caroline Park","Shrubland",1953,148.884002685547,"ppt"
"Caroline Park","Shrubland",1954,370.9580078125,"ppt"
"Caroline Park","Shrubland",1955,230.594009399414,"ppt"
"Caroline Park","Shrubland",1956,200.063003540039,"ppt"
"Caroline Park","Shrubland",1957,370.108032226562,"ppt"
"Caroline Park","Shrubland",1958,385.649017333984,"ppt"
"Caroline Park","Shrubland",1959,188.383010864258,"ppt"
"Caroline Park","Shrubland",1960,222.093017578125,"ppt"
"Caroline Park","Shrubland",1961,122.806007385254,"ppt"
"Caroline Park","Shrubland",1962,239.241012573242,"ppt"
"Caroline Park","Shrubland",1963,348.694030761719,"ppt"
"Caroline Park","Shrubland",1964,214.049011230469,"ppt"
"Caroline Park","Shrubland",1965,472.130035400391,"ppt"
"Caroline Park","Shrubland",1966,306.205017089844,"ppt"
"Caroline Park","Shrubland",1967,314.993011474609,"ppt"
"Caroline Park","Shrubland",1968,168.087005615234,"ppt"
"Caroline Park","Shrubland",1969,592.881042480469,"ppt"
"Caroline Park","Shrubland",1970,312.557006835938,"ppt"
"Caroline Park","Shrubland",1971,209.160003662109,"ppt"
"Caroline Park","Shrubland",1972,134.311004638672,"ppt"
"Caroline Park","Shrubland",1973,301.163024902344,"ppt"
"Caroline Park","Shrubland",1974,281.236999511719,"ppt"
"Caroline Park","Shrubland",1975,200.700012207031,"ppt"
"Caroline Park","Shrubland",1976,305.233001708984,"ppt"
"Caroline Park","Shrubland",1977,318.533020019531,"ppt"
"Caroline Park","Shrubland",1978,654.887023925781,"ppt"
"Caroline Park","Shrubland",1979,350.724029541016,"ppt"
"Caroline Park","Shrubland",1980,548.399047851562,"ppt"
"Caroline Park","Shrubland",1981,211.526016235352,"ppt"
"Caroline Park","Shrubland",1982,453.934020996094,"ppt"
"Caroline Park","Shrubland",1983,632.381042480469,"ppt"
"Caroline Park","Shrubland",1984,189.449005126953,"ppt"
"Caroline Park","Shrubland",1985,173.676010131836,"ppt"
"Caroline Park","Shrubland",1986,278.406005859375,"ppt"
"Caroline Park","Shrubland",1987,276.600006103516,"ppt"
"Caroline Park","Shrubland",1988,227.084014892578,"ppt"
"Caroline Park","Shrubland",1989,147.523010253906,"ppt"
"Caroline Park","Shrubland",1990,178.012008666992,"ppt"
"Caroline Park","Shrubland",1991,376.466003417969,"ppt"
"Caroline Park","Shrubland",1992,463.299011230469,"ppt"
"Caroline Park","Shrubland",1993,591.517028808594,"ppt"
"Caroline Park","Shrubland",1994,259.867004394531,"ppt"
"Caroline Park","Shrubland",1995,513.2490234375,"ppt"
"Caroline Park","Shrubland",1996,331.946014404297,"ppt"
"Caroline Park","Shrubland",1997,293.230010986328,"ppt"
"Caroline Park","Shrubland",1998,559.95703125,"ppt"
"Caroline Park","Shrubland",1999,111.369003295898,"ppt"
"Caroline Park","Shrubland",2000,213.796005249023,"ppt"
"Caroline Park","Shrubland",2001,275.251007080078,"ppt"
"Caroline Park","Shrubland",2002,142.647003173828,"ppt"
"Caroline Park","Shrubland",2003,334.159027099609,"ppt"
"Caroline Park","Shrubland",2004,391.390014648438,"ppt"
"Caroline Park","Shrubland",2005,429.808013916016,"ppt"
"Caroline Park","Shrubland",2006,232.106018066406,"ppt"
"Caroline Park","Shrubland",2007,169.580001831055,"ppt"
"Caroline Park","Shrubland",2008,278.061004638672,"ppt"
"Caroline Park","Shrubland",2009,164.592010498047,"ppt"
"Caroline Park","Shrubland",2010,627.467041015625,"ppt"
"Caroline Park","Shrubland",2011,222.414016723633,"ppt"
"Caroline Park","Shrubland",2012,220.847290039062,"ppt"
"Caroline Park","Shrubland",2013,163.184005737305,"ppt"
"Caroline Park","Shrubland",2014,237.570007324219,"ppt"
"Caroline Park","Shrubland",2015,193.400009155273,"ppt"
"Caroline Park","Shrubland",2016,298.994018554688,"ppt"
"Caroline Park","Shrubland",2017,247.371017456055,"ppt"
"Caroline Park","Shrubland",2018,234.558013916016,"ppt"
"Caroline Park","Shrubland",2019,480.358032226562,"ppt"
"Caroline Park","Shrubland",2020,294.373901367188,"ppt"
"Caroline Park","Shrubland",2021,252.790588378906,"ppt"
"Caroline Park","Shrubland",2022,140.485794067383,"ppt"
"Caroline Park","Shrubland",2023,491.127990722656,"ppt"
"Caroline Park","Shrubland",2024,386.074096679688,"ppt"
"Caroline Park","Shrubland",2025,311.963012695312,"ppt"
"Snow Creek","Desert",1895,250.955017089844,"ppt"
"Snow Creek","Desert",1896,205.725006103516,"ppt"
"Snow Creek","Desert",1897,241.778015136719,"ppt"
"Snow Creek","Desert",1898,136.281005859375,"ppt"
"Snow Creek","Desert",1899,180.449005126953,"ppt"
"Snow Creek","Desert",1900,206.480010986328,"ppt"
"Snow Creek","Desert",1901,207.772003173828,"ppt"
"Snow Creek","Desert",1902,191.662002563477,"ppt"
"Snow Creek","Desert",1903,172.820007324219,"ppt"
"Snow Creek","Desert",1904,186.519012451172,"ppt"
"Snow Creek","Desert",1905,302.025024414062,"ppt"
"Snow Creek","Desert",1906,346.613006591797,"ppt"
"Snow Creek","Desert",1907,166.978012084961,"ppt"
"Snow Creek","Desert",1908,193.575012207031,"ppt"
"Snow Creek","Desert",1909,334.597015380859,"ppt"
"Snow Creek","Desert",1910,89.2390060424805,"ppt"
"Snow Creek","Desert",1911,258.400024414062,"ppt"
"Snow Creek","Desert",1912,184.580001831055,"ppt"
"Snow Creek","Desert",1913,169.586013793945,"ppt"
"Snow Creek","Desert",1914,333.111022949219,"ppt"
"Snow Creek","Desert",1915,315.983001708984,"ppt"
"Snow Creek","Desert",1916,385.288024902344,"ppt"
"Snow Creek","Desert",1917,71.9750061035156,"ppt"
"Snow Creek","Desert",1918,212.325012207031,"ppt"
"Snow Creek","Desert",1919,223.73600769043,"ppt"
"Snow Creek","Desert",1920,260.795013427734,"ppt"
"Snow Creek","Desert",1921,500.235015869141,"ppt"
"Snow Creek","Desert",1922,258.098999023438,"ppt"
"Snow Creek","Desert",1923,159.946014404297,"ppt"
"Snow Creek","Desert",1924,150.433013916016,"ppt"
"Snow Creek","Desert",1925,186.298004150391,"ppt"
"Snow Creek","Desert",1926,337.157012939453,"ppt"
"Snow Creek","Desert",1927,309.215026855469,"ppt"
"Snow Creek","Desert",1928,122.318008422852,"ppt"
"Snow Creek","Desert",1929,141.512008666992,"ppt"
"Snow Creek","Desert",1930,203.620010375977,"ppt"
"Snow Creek","Desert",1931,310.251007080078,"ppt"
"Snow Creek","Desert",1932,405.668029785156,"ppt"
"Snow Creek","Desert",1933,169.330001831055,"ppt"
"Snow Creek","Desert",1934,128.458999633789,"ppt"
"Snow Creek","Desert",1935,221.707015991211,"ppt"
"Snow Creek","Desert",1936,374.391021728516,"ppt"
"Snow Creek","Desert",1937,296.807006835938,"ppt"
"Snow Creek","Desert",1938,383.955017089844,"ppt"
"Snow Creek","Desert",1939,310.914001464844,"ppt"
"Snow Creek","Desert",1940,344.778015136719,"ppt"
"Snow Creek","Desert",1941,418.315032958984,"ppt"
"Snow Creek","Desert",1942,102.661003112793,"ppt"
"Snow Creek","Desert",1943,465.473022460938,"ppt"
"Snow Creek","Desert",1944,185.426010131836,"ppt"
"Snow Creek","Desert",1945,268.697021484375,"ppt"
"Snow Creek","Desert",1946,185.839004516602,"ppt"
"Snow Creek","Desert",1947,88.661003112793,"ppt"
"Snow Creek","Desert",1948,141.434005737305,"ppt"
"Snow Creek","Desert",1949,112.953002929688,"ppt"
"Snow Creek","Desert",1950,89.6730041503906,"ppt"
"Snow Creek","Desert",1951,231.868011474609,"ppt"
"Snow Creek","Desert",1952,364.047027587891,"ppt"
"Snow Creek","Desert",1953,70.286003112793,"ppt"
"Snow Creek","Desert",1954,276.326019287109,"ppt"
"Snow Creek","Desert",1955,165.750015258789,"ppt"
"Snow Creek","Desert",1956,70.3210067749023,"ppt"
"Snow Creek","Desert",1957,244.858016967773,"ppt"
"Snow Creek","Desert",1958,310.336029052734,"ppt"
"Snow Creek","Desert",1959,160.790008544922,"ppt"
"Snow Creek","Desert",1960,127.109008789062,"ppt"
"Snow Creek","Desert",1961,103.804008483887,"ppt"
"Snow Creek","Desert",1962,125.946006774902,"ppt"
"Snow Creek","Desert",1963,256.394012451172,"ppt"
"Snow Creek","Desert",1964,180.992004394531,"ppt"
"Snow Creek","Desert",1965,495.285034179688,"ppt"
"Snow Creek","Desert",1966,275.305023193359,"ppt"
"Snow Creek","Desert",1967,214.35400390625,"ppt"
"Snow Creek","Desert",1968,141.267013549805,"ppt"
"Snow Creek","Desert",1969,439.794006347656,"ppt"
"Snow Creek","Desert",1970,249.349014282227,"ppt"
"Snow Creek","Desert",1971,154.749008178711,"ppt"
"Snow Creek","Desert",1972,101.574005126953,"ppt"
"Snow Creek","Desert",1973,163.330001831055,"ppt"
"Snow Creek","Desert",1974,153.219009399414,"ppt"
"Snow Creek","Desert",1975,114.062004089355,"ppt"
"Snow Creek","Desert",1976,253.732009887695,"ppt"
"Snow Creek","Desert",1977,257.367004394531,"ppt"
"Snow Creek","Desert",1978,491.908020019531,"ppt"
